abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"CHICAGO, June 3. -- Chicago's police were given a strenuous life to-day by the striking packing house teamsters. In spite of the striking teamsters and their friends thirty-three wagon loads of meat were delivered from the stockyards to down-town stations. Before the task was accomplished, however, a score of policemen and rioters had been injured, and fully fifty persons had been placed under arrest.  ",https://www.nytimes.com/1902/06/04/archives/more-riots-in-chicago-crowds-aid-striking-teamsters-to-prevent.html,,,,1,The New York Times,[],"{'main': 'MORE RIOTS IN CHICAGO; Crowds Aid Striking Teamsters to Prevent Goods Delivery. An Attempt by a Department Store to Send Out Wagons Causes Fighting -- Revolvers Fired.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MORE RIOTS IN CHICAGO; Crowds Aid Striking Teamsters to Prevent Goods Delivery. An Attempt by a Department Store to Send Out Wagons Causes Fighting -- Revolvers Fired.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/05ccfab1-521e-56eb-a4c9-8da72fbabac1,0,nyt://article/05ccfab1-521e-56eb-a4c9-8da72fbabac1
"LONDON, June 3. -- Many Americans found their way to Epsom to-day, where King Edward and a brilliant suite watched the races, which will culminate to-morrow in what is expected to be the most brilliant Derby in years.  ",https://www.nytimes.com/1902/06/04/archives/king-edward-at-epsom-in-the-race-for-craven-stakes-three-horses.html,,,,6,The New York Times,[],"{'main': 'KING EDWARD AT EPSOM.; In the Race for Craven Stakes Three Horses Collided and Jockey Lane Was Badly Hurt.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'KING EDWARD AT EPSOM.; In the Race for Craven Stakes Three Horses Collided and Jockey Lane Was Badly Hurt.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/070d2893-1004-56cf-b0be-0a7af88b4f7d,0,nyt://article/070d2893-1004-56cf-b0be-0a7af88b4f7d
,https://www.nytimes.com/1902/06/04/archives/senator-scotts-joke-it-was-at-the-expense-of-senator-carmacks-many.html,,,,1,The New York Times,[],"{'main': ""SENATOR SCOTT'S JOKE.; It Was at the Expense of Senator Carmack's Many Speeches."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""SENATOR SCOTT'S JOKE.; It Was at the Expense of Senator Carmack's Many Speeches."", 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/0b28c50f-bd8e-5ee1-8871-ddbb62e6fa65,0,nyt://article/0b28c50f-bd8e-5ee1-8871-ddbb62e6fa65
,https://www.nytimes.com/1902/06/04/archives/front-page-3-no-title.html,,,,1,The New York Times,[],"{'main': 'Front Page 3 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 3 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/0d694817-7df2-5029-b15c-dff138c9706c,0,nyt://article/0d694817-7df2-5029-b15c-dff138c9706c
Police Under Cover,https://www.nytimes.com/1902/06/04/archives/operators-trying-to-avoid-trouble-coal-and-iron-police-are-being.html,Police Under Cover,,,3,The New York Times,[],"{'main': 'OPERATORS TRYING TO AVOID TROUBLE; Coal and iron Police Are Being Kept Out of Sight.', 'kicker': None, 'content_kicker': None, 'print_headline': 'OPERATORS TRYING TO AVOID TROUBLE; Coal and iron Police Are Being Kept Out of Sight.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1232ac29-8556-5469-9f96-9c834c17d3a6,0,nyt://article/1232ac29-8556-5469-9f96-9c834c17d3a6
Ascensions,https://www.nytimes.com/1902/06/04/archives/second-ascent-of-mont-pelee-made-george-kennan-prof-heilprin-and-a.html,Ascensions,,,8,The New York Times,[],"{'main': 'SECOND ASCENT OF MONT PELEE MADE; George Kennan, Prof. Heilprin, and a Companion Climb It, A TERRIFYING EXPERIENCE Graphic Story of the Trip Told by Mr. Kennan -- He Praises the Pluck of the Professor, Who Twice Climbed to the Crater.', 'kicker': None, 'content_kicker': None, 'print_headline': 'SECOND ASCENT OF MONT PELEE MADE; George Kennan, Prof. Heilprin, and a Companion Climb It, A TERRIFYING EXPERIENCE Graphic Story of the Trip Told by Mr. Kennan -- He Praises the Pluck of the Professor, Who Twice Climbed to the Crater.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'West Indies', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Martinique', 'rank': 2, 'major': 'N'}]",1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/12338fe1-5ddb-57ef-81a8-f53e96f040c2,0,nyt://article/12338fe1-5ddb-57ef-81a8-f53e96f040c2
Oregon elections,https://www.nytimes.com/1902/06/04/archives/the-election-in-oregon-incomplete-returns-show-that-with-exception.html,Oregon elections,,,1,The New York Times,[],"{'main': 'THE ELECTION IN OREGON.; Incomplete Returns Show that, with Exception of Governor, the Republican Ticket Has Good Majority.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE ELECTION IN OREGON.; Incomplete Returns Show that, with Exception of Governor, the Republican Ticket Has Good Majority.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Oregon', 'rank': 1, 'major': 'N'}]",1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/123d57e3-637d-5073-8850-0aa1f46d7fe2,0,nyt://article/123d57e3-637d-5073-8850-0aa1f46d7fe2
,https://www.nytimes.com/1902/06/04/archives/front-page-5-no-title.html,,,,1,The New York Times,[],"{'main': 'Front Page 5 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Front Page 5 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'By the Associated Press', 'person': [], 'organization': 'The Associated Press'}",Archives,nyt://article/1811c49f-aabf-5f20-b1e1-e58eb603af5a,0,nyt://article/1811c49f-aabf-5f20-b1e1-e58eb603af5a
,https://www.nytimes.com/1902/06/04/archives/new-chicago-bank-starts-the-federal-trust-company-begins-operations.html,,,,13,The New York Times,[],"{'main': 'NEW CHICAGO BANK STARTS.; The Federal Trust Company Begins Operations While Building Is Being Converted.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'NEW CHICAGO BANK STARTS.; The Federal Trust Company Begins Operations While Building Is Being Converted.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/1df35bbe-8fbe-5bda-bbf4-f4b5abaedeea,0,nyt://article/1df35bbe-8fbe-5bda-bbf4-f4b5abaedeea
Stops Highway Races,https://www.nytimes.com/1902/06/04/archives/speed-contests-on-highways-barred-decisive-action-of-the-automobile.html,Stops Highway Races,,,5,The New York Times,[],"{'main': 'SPEED CONTESTS ON HIGHWAYS BARRED; Decisive Action of the Automobile Club of America.', 'kicker': None, 'content_kicker': None, 'print_headline': 'SPEED CONTESTS ON HIGHWAYS BARRED; Decisive Action of the Automobile Club of America.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Automobiles', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'SPEED', 'rank': 2, 'major': 'N'}]",1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/1e4eea7d-5e2a-5e5a-a945-ca1b9ecffede,0,nyt://article/1e4eea7d-5e2a-5e5a-a945-ca1b9ecffede
,https://www.nytimes.com/1902/06/04/archives/mrs-s-s-howlands-funeral.html,,,,9,The New York Times,[],"{'main': ""Mrs. S. S. Howland's Funeral."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Mrs. S. S. Howland's Funeral."", 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2006c1bd-02a0-561c-8b66-d47089f639ca,0,nyt://article/2006c1bd-02a0-561c-8b66-d47089f639ca
"Stowe, Col. J. G., on Boer peace",https://www.nytimes.com/1902/06/04/archives/boers-better-off-now-exconsul-stowe-says-they-will-become-more.html,"Stowe, Col. J. G., on Boer peace",,,1,The New York Times,[],"{'main': 'BOERS BETTER OFF NOW.; Ex-Consul Stowe Says They Will Become More Progressive Under British Rule.', 'kicker': None, 'content_kicker': None, 'print_headline': 'BOERS BETTER OFF NOW.; Ex-Consul Stowe Says They Will Become More Progressive Under British Rule.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/2c3e78be-7fb8-576b-94e6-dc07e2121b50,0,nyt://article/2c3e78be-7fb8-576b-94e6-dc07e2121b50
,https://www.nytimes.com/1902/06/04/archives/to-reward-lord-kitchener-king-edward-will-confer-a-title-upon-him-a.html,,,,1,The New York Times,[],"{'main': 'TO REWARD LORD KITCHENER.; King Edward Will Confer a Title Upon Him and Give Him $500,000.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TO REWARD LORD KITCHENER.; King Edward Will Confer a Title Upon Him and Give Him $500,000.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/2d1cf999-f645-5eed-9ffd-44e5db834502,0,nyt://article/2d1cf999-f645-5eed-9ffd-44e5db834502
,https://www.nytimes.com/1902/06/04/archives/wheat-outlook-good-minnesota-and-the-dakotas-probably-will-yield-a.html,,,,1,The New York Times,[],"{'main': 'WHEAT OUTLOOK GOOD.; Minnesota and the Dakotas Probably Will Yield a Big Crop.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'WHEAT OUTLOOK GOOD.; Minnesota and the Dakotas Probably Will Yield a Big Crop.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/2d7527f7-9790-5df8-b500-714074fa7f90,0,nyt://article/2d7527f7-9790-5df8-b500-714074fa7f90
,https://www.nytimes.com/1902/06/04/archives/in-the-real-estate-field-days-dealings-confined-to-small-properties.html,,,,14,The New York Times,[],"{'main': ""IN THE REAL ESTATE FIELD; Day's Dealings Confined to Small Properties -- Good Demand for Bronx Parcels at Auction."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""IN THE REAL ESTATE FIELD; Day's Dealings Confined to Small Properties -- Good Demand for Bronx Parcels at Auction."", 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/355a2151-2ee5-547d-b2df-4370202b34c8,0,nyt://article/355a2151-2ee5-547d-b2df-4370202b34c8
Krupp's new,https://www.nytimes.com/1902/06/04/archives/new-krupp-gun-perfected-projectile-can-penetrate-the-thickest-and.html,Krupp's new,,,1,The New York Times,[],"{'main': 'NEW KRUPP GUN PERFECTED.; Projectile Can Penetrate the Thickest and Best Krupp Armor Plate.', 'kicker': None, 'content_kicker': None, 'print_headline': 'NEW KRUPP GUN PERFECTED.; Projectile Can Penetrate the Thickest and Best Krupp Armor Plate.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/370110fe-1a0a-58b4-b10f-23be6d178889,0,nyt://article/370110fe-1a0a-58b4-b10f-23be6d178889
,https://www.nytimes.com/1902/06/04/archives/article-1-no-title.html,,,,3,The New York Times,[],"{'main': 'Article 1 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 1 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/3c94f00e-4ecf-5229-94ad-9218ddca0beb,0,nyt://article/3c94f00e-4ecf-5229-94ad-9218ddca0beb
"LONDON, June 3. -- The supply of money was small to-day, and the demand was strong. Discounts were firm. Business on the Stock Exchange was quieter and there were more realizations, which depressed consols. Several home rails were lower. Americans opened dull, afterward had a hardening tendency, and remained steady and inactive, closing quiet.  ",https://www.nytimes.com/1902/06/04/archives/article-5-no-title.html,,,,12,The New York Times,[],"{'main': 'Article 5 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 5 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'By the Associated Press', 'person': [], 'organization': 'The Associated Press'}",Archives,nyt://article/3d2e6e0d-5409-5874-ada4-0066b4cf8452,0,nyt://article/3d2e6e0d-5409-5874-ada4-0066b4cf8452
"Yesterday's dealings on the Stock Exchange, totalling barely 180,000 shares, were the smallest for any one day in the year -- the smallest, indeed, since October of 1900, almost two years ago. This fact tells the story of the day and carries its own comment. There was no market worthy of the name, trading being in the main of a spasmodic style and purely professional in nature.  ",https://www.nytimes.com/1902/06/04/archives/market-movement.html,,,,12,The New York Times,[],"{'main': 'MARKET MOVEMENT.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MARKET MOVEMENT.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/4375bd2d-2436-569e-9eaf-30a9e4635874,0,nyt://article/4375bd2d-2436-569e-9eaf-30a9e4635874
,https://www.nytimes.com/1902/06/04/archives/lightning-causes-a-panic-strikes-one-factory-and-girls-in-adjoining.html,,,,1,The New York Times,[],"{'main': 'LIGHTNING CAUSES A PANIC.; Strikes One Factory and Girls in Adjoining One Are Badly Frightened.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LIGHTNING CAUSES A PANIC.; Strikes One Factory and Girls in Adjoining One Are Badly Frightened.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/4435b105-2472-5953-a99d-58748841d413,0,nyt://article/4435b105-2472-5953-a99d-58748841d413
"WASHINGTON, June 3. -- The same opposition that took place in the House when the Cuban problem was pending in that body is going on in the Senate. The beetsugar Republican Senators have appointed a committee to confer with a committee representing the Administration Senators, and for the time being it is left with the joint committee of conference to wrestle with the Cuban question.  ",https://www.nytimes.com/1902/06/04/archives/outlook-for-cuban-bill-relief-measure-may-be-rebate-conference-of.html,,,,1,The New York Times,[],"{'main': 'OUTLOOK FOR CUBAN BILL.; Relief Measure May Be Rebate -- Conference of Beet Sugar and Administration Senators.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'OUTLOOK FOR CUBAN BILL.; Relief Measure May Be Rebate -- Conference of Beet Sugar and Administration Senators.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/463ec391-4ef1-5dc5-a74b-8444acd8b66b,0,nyt://article/463ec391-4ef1-5dc5-a74b-8444acd8b66b
,https://www.nytimes.com/1902/06/04/archives/germanys-changed-attitude.html,,,,1,The New York Times,[],"{'main': ""GERMANY'S CHANGED ATTITUDE"", 'kicker': '1', 'content_kicker': None, 'print_headline': ""GERMANY'S CHANGED ATTITUDE"", 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'LONDON TIMES -- NEW YORK TIMES Special Cablegram', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/4678aa38-784c-528d-900d-db85315d352d,0,nyt://article/4678aa38-784c-528d-900d-db85315d352d
,https://www.nytimes.com/1902/06/04/archives/spirits-distributing-co-litigation.html,,,,13,The New York Times,[],"{'main': 'Spirits Distributing Co. Litigation.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Spirits Distributing Co. Litigation.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/469ff9af-6c83-5468-8cf3-71a4c1418720,0,nyt://article/469ff9af-6c83-5468-8cf3-71a4c1418720
,https://www.nytimes.com/1902/06/04/archives/obituary-2-no-title.html,,,,9,The New York Times,[],"{'main': 'Obituary 2 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Obituary 2 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/49e5bd0b-9984-59be-9fc5-cf132c78b865,0,nyt://article/49e5bd0b-9984-59be-9fc5-cf132c78b865
,https://www.nytimes.com/1902/06/04/archives/two-war-governors-living.html,,,,8,The New York Times,[],"{'main': 'Two War Governors Living.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Two War Governors Living.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'T.W. KIRKLAND', 'person': [{'firstname': 'T.', 'middlename': 'W.', 'lastname': 'KIRKLAND', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/49fdcb07-cb7b-5277-aba9-1ff4db9c9d8b,0,nyt://article/49fdcb07-cb7b-5277-aba9-1ff4db9c9d8b
,https://www.nytimes.com/1902/06/04/archives/in-continental-circles.html,,,,12,The New York Times,[],"{'main': 'In Continental Circles.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'In Continental Circles.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/4b0f3513-0b26-5a55-8b2b-f42f9bc45e6c,0,nyt://article/4b0f3513-0b26-5a55-8b2b-f42f9bc45e6c
"WASHINGTON, June 3. --The Statistician of the Department of Agriculture estimates the total area planted in cotton at about three-tenths of 1 per cent, less than the acreage planted last year. On the basis of the acreage figures published on May 31 of last year this would give an acreage for the years 1902-03 of about 27,450,000.  ",https://www.nytimes.com/1902/06/04/archives/government-cotton-report.html,,,,13,The New York Times,[],"{'main': 'GOVERNMENT COTTON REPORT.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'GOVERNMENT COTTON REPORT.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/50062cac-a90a-59c5-afae-b39d5e3aadf3,0,nyt://article/50062cac-a90a-59c5-afae-b39d5e3aadf3
,https://www.nytimes.com/1902/06/04/archives/trading-in-baltimore.html,,,,12,The New York Times,[],"{'main': 'TRADING IN BALTIMORE.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TRADING IN BALTIMORE.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/502cef2c-82a1-566b-b12b-f6f5e7f61cb1,0,nyt://article/502cef2c-82a1-566b-b12b-f6f5e7f61cb1
bankrupt,https://www.nytimes.com/1902/06/04/archives/chicago-and-northwestern-present-indications-are-the-stock-holders.html,bankrupt,,,2,The New York Times,[],"{'main': ""CHICAGO AND NORTHWESTERN.; Present Indications Are the Stock holders' Meeting Will Be Uneventful."", 'kicker': None, 'content_kicker': None, 'print_headline': ""CHICAGO AND NORTHWESTERN.; Present Indications Are the Stock holders' Meeting Will Be Uneventful."", 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/5484fa87-4b79-5fa5-921d-d02789d1c2b1,0,nyt://article/5484fa87-4b79-5fa5-921d-d02789d1c2b1
"CHICAGO, Ill., June 3. -- The annual meeting of the stockholders of the Rock Island Railroad Company will be held in this city to-morrow. R. R. Cable, Chairman of the Board of Directors, says there is little outside of routine matter to consider.  ",https://www.nytimes.com/1902/06/04/archives/news-of-the-railroads-rr-cable-not-to-retire-chairman-of-rock.html,,,,2,The New York Times,[],"{'main': ""NEWS OF THE RAILROADS.; R.R. CABLE NOT TO RETIRE. Chairman of Rock Island Railroad Directors' Board Denies Report."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""NEWS OF THE RAILROADS.; R.R. CABLE NOT TO RETIRE. Chairman of Rock Island Railroad Directors' Board Denies Report."", 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/54eece46-e97c-5b59-919b-23f9e58de18b,0,nyt://article/54eece46-e97c-5b59-919b-23f9e58de18b
"BOSTON, June 3. -- Frederick F. Ingalls, for forty-eight years an officer in the municipal courts here, died to-day, aged ninety years. Both in age and in length of service Mr. Ingalls was considered the oldest municipal court officer in America, and one of the oldest, if not the oldest, active member of the Independent Order of Oddfellows in New England.  ",https://www.nytimes.com/1902/06/04/archives/dies-at-age-of-ninety.html,,,,9,The New York Times,[],"{'main': 'Dies at Age of Ninety.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Dies at Age of Ninety.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/562a1f58-faaa-5c31-80b1-9b1278038fc3,0,nyt://article/562a1f58-faaa-5c31-80b1-9b1278038fc3
Poor-Austin; Wash.,https://www.nytimes.com/1902/06/04/archives/navy-wedding-in-washington-aiarriage-of-miss-mary-llvtngston-austin.html,Poor-Austin; Wash.,,,7,The New York Times,[],"{'main': 'NAVY WEDDING IN WASHINGTON; aiarriage of Miss Mary Llvtngston Austin to Lietlt. Charles S. Poor.', 'kicker': None, 'content_kicker': None, 'print_headline': 'NAVY WEDDING IN WASHINGTON; aiarriage of Miss Mary Llvtngston Austin to Lietlt. Charles S. Poor.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times. 1', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/5676e589-223d-54f2-9c2c-6a8d4693e0af,0,nyt://article/5676e589-223d-54f2-9c2c-6a8d4693e0af
R. C. Bishops meet,https://www.nytimes.com/1902/06/04/archives/bishops-meet-in-albany-hold-a-conference-with-regard-to-suc-cessor.html,R. C. Bishops meet,,,8,The New York Times,[],"{'main': 'BISHOPS MEET IN ALBANY.; Hold a Conference with Regard to Suc- cessor of Archbishop Corrigan.', 'kicker': None, 'content_kicker': None, 'print_headline': 'BISHOPS MEET IN ALBANY.; Hold a Conference with Regard to Suc- cessor of Archbishop Corrigan.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'RELIGION', 'rank': 1, 'major': 'N'}]",1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/56f74a2e-91db-5de9-b2a1-66501bad3f21,0,nyt://article/56f74a2e-91db-5de9-b2a1-66501bad3f21
,https://www.nytimes.com/1902/06/04/archives/bullion-and-mining.html,,,,12,The New York Times,[],"{'main': 'BULLION AND MINING.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BULLION AND MINING.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/599ef225-ce0c-5cc9-8f37-a78c17423acb,0,nyt://article/599ef225-ce0c-5cc9-8f37-a78c17423acb
Skidmore-Richards,https://www.nytimes.com/1902/06/04/archives/weddings-of-a-day-skidmorerichards.html,Skidmore-Richards,,,9,The New York Times,[],"{'main': 'WEDDINGS OF A DAY.; Skidmore--Richards.', 'kicker': None, 'content_kicker': None, 'print_headline': 'WEDDINGS OF A DAY.; Skidmore--Richards.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/5ba73cb0-5303-5e7e-aa57-4fd2c180f1e1,0,nyt://article/5ba73cb0-5303-5e7e-aa57-4fd2c180f1e1
,https://www.nytimes.com/1902/06/04/archives/railroads-1750000-bond-issue.html,,,,13,The New York Times,[],"{'main': ""Railroad's $1,750,000 Bond Issue."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""Railroad's $1,750,000 Bond Issue."", 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/5bb0ca5b-5607-5330-ac66-d7afdd74ae6a,0,nyt://article/5bb0ca5b-5607-5330-ac66-d7afdd74ae6a
,https://www.nytimes.com/1902/06/04/archives/afraid-of-negro-risks-northern-fire-insurance-companies-regard-them.html,,,,1,The New York Times,[],"{'main': 'AFRAID OF NEGRO RISKS.; Northern Fire Insurance Companies Regard Them as Too Hazardous.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'AFRAID OF NEGRO RISKS.; Northern Fire Insurance Companies Regard Them as Too Hazardous.', 'name': None, 'seo': None, 'sub': None}",[],1902-06-04T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/5cfc5699-1063-5ddd-a64a-4ca0e2e3ab0c,0,nyt://article/5cfc5699-1063-5ddd-a64a-4ca0e2e3ab0c
