abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
"WASHINGTON, Aug. 1 &#8212; The question of how much cleansing to require of the sulfurous smoke that will be emitted by new generation of electric power plants has become a subject of intense debate among Government agencies and special interest groups. Billions of dollars, as well as considerations of clean air, are at stake.",https://www.nytimes.com/1978/08/02/archives/new-jersey-pages-billions-at-stake-as-us-weighs-cleanair-rules.html,,"WASHINGTON, Aug. 1 — The question of how much cleansing to require of the sulfurous smoke that will be emitted by new generation of electric power plants has become a subject of intense debate among Government agencies and special interest groups. Billions of dollars, as well as considerations of clean air, are at stake.",B,19,The New York Times,[],"{'main': 'Billions at Stake As U.S. Weighs Clean‐Air Rules', 'kicker': None, 'content_kicker': None, 'print_headline': 'Billions at Stake As U.S. Weighs Clean‐Air Rules', 'name': None, 'seo': None, 'sub': None}",[],1978-08-02T05:00:00+0000,article,None,Archives,"{'original': 'By Charles Mohr;Special to The New York Times', 'person': [{'firstname': 'Charles', 'middlename': None, 'lastname': 'Mohr', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/53e61ada-9094-58c0-8180-7fcde545019d,1394,nyt://article/53e61ada-9094-58c0-8180-7fcde545019d
Grand Union to acquire co for $133 million (M),https://www.nytimes.com/1978/08/02/archives/colonial-stores-agrees-to-grand-union-merger-colonials-petition.html,Grand Union to acquire co for $133 million (M),"Colonial Stores, which has vigorously opposed merger overtures from the Grand Union Company for more than a month, agreed yesterday to be taken over in a move that will create the nation's eighth‐lamest food chain",D,5,The New York Times,[],"{'main': 'Colonial Stores Agrees To Grand Union Merger', 'kicker': None, 'content_kicker': None, 'print_headline': 'Colonial Stores Agrees To Grand Union Merger', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'COLONIAL STORES INC', 'rank': 1, 'major': 'N'}]",1978-08-02T05:00:00+0000,article,None,Archives,"{'original': 'By Robert J. Cole', 'person': [{'firstname': 'Robert', 'middlename': 'J.', 'lastname': 'Cole', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/5424cad1-2257-51ac-b45c-2f8e8a0d19f3,444,nyt://article/5424cad1-2257-51ac-b45c-2f8e8a0d19f3
excerpts from brief filed by Jascalevich lawyers (M),https://www.nytimes.com/1978/08/02/archives/excerpts-from-brief-filed-by-jascalevich-lawyers.html,excerpts from brief filed by Jascalevich lawyers (M),Following are excerpts from the statement filed with Associate Justice Byron R. White of the Supreme Court of the United States yesterday by lawyers for Dr. Mario E. Jascalevich opposing the application for a stay of civil-contempt penalties by The New York Times Company and M. A. Farber:,A,15,The New York Times,[],"{'main': 'Excerpts From Brief Filed by Jascalevich Lawyers', 'kicker': None, 'content_kicker': None, 'print_headline': 'Excerpts From Brief Filed by Jascalevich Lawyers', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New Jersey', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Murders and Attempted Murders', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'News and News Media', 'rank': 4, 'major': 'N'}]",1978-08-02T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/54874875-395e-5450-a3ec-29058f2c1660,739,nyt://article/54874875-395e-5450-a3ec-29058f2c1660
"Bruce S Chelberg is named pres and chief operating officer, succeeding J W Van Gorkom, who becomes chmn but remains as chief exec officer (S)",https://www.nytimes.com/1978/08/02/archives/executive-changes.html,"Bruce S Chelberg is named pres and chief operating officer, succeeding J W Van Gorkom, who becomes chmn but remains as chief exec officer (S)","• Associated Dry Goods Corporation, which operates 16 department store organizations in the United States, has appointed Carrick A. Hill chairman and chief executive officer of the Stix, Baer & Fuller Division.",D,2,The New York Times,[],"{'main': 'EXECUTIVE CHANGES', 'kicker': None, 'content_kicker': None, 'print_headline': 'EXECUTIVE CHANGES', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'WARD FOODS INC', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'CONSOLIDATED FOODS CORP.', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'UNITED STATES BANKNOTE CORP', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'UMC INDUSTRIES INC', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'GRACE, W R, & CO.', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'BUDD CO', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Trans Union Corp', 'rank': 7, 'major': 'N'}]",1978-08-02T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/548f30b0-bc94-5d21-adf1-f8ebd626a3cb,652,nyt://article/548f30b0-bc94-5d21-adf1-f8ebd626a3cb
NYC City Council com chmn Frederick E Samuel asserts that only 'cosmetic' changes have been taking place at Spofford Juvenile Center; NYC Adm contends that it has toughened security measures and has started round-the-clock screening to divert less serious cases from facility; history of facility noted (M),https://www.nytimes.com/1978/08/02/archives/council-committee-head-and-city-disagree-over-changes-at-spofford.html,NYC City Council com chmn Frederick E Samuel asserts that only 'cosmetic' changes have been taking place at Spofford Juvenile Center; NYC Adm contends that it has toughened security measures and has started round-the-clock screening to divert less...,"A City Council committee chairman asserted yesterday that only “cosmetic” changes have been taking place at the long‐criticized Spofford Juvenile Center.- The city administration contenaea, meanwhile, that it had toughened security measures and had started last week round-the-clock screening to divert less‐serious cases from the Bronx facility.",B,3,The New York Times,[],"{'main': 'Council Committee Head and City Disagree Over Changes at Spofford', 'kicker': None, 'content_kicker': None, 'print_headline': 'Council Committee Head and City Disagree Over Changes at Spofford', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Prisons and Prisoners', 'rank': 2, 'major': 'N'}]",1978-08-02T05:00:00+0000,article,None,Archives,"{'original': 'By Peter Kihss', 'person': [{'firstname': 'Peter', 'middlename': None, 'lastname': 'Kihss', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/549ec623-e5bf-518d-8f5b-1674a6ae8363,745,nyt://article/549ec623-e5bf-518d-8f5b-1674a6ae8363
Morning,https://www.nytimes.com/1978/08/02/archives/television.html,,Morning,C,22,The New York Times,[],"{'main': 'Television', 'kicker': None, 'content_kicker': None, 'print_headline': 'Television', 'name': None, 'seo': None, 'sub': None}",[],1978-08-02T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/55113233-a250-5f49-acbd-fc471752dad2,1381,nyt://article/55113233-a250-5f49-acbd-fc471752dad2
"Hillhaven has purchased 477,764 of its shares at $18 a share out of unreserved and unrestricted capital surplus pursuant to shareholder resolution approved July 21; shares had been tendered as result of competing tender offer with Manor Care Inc that expired in July; 3 reprs of Manor Care are elected to Hillhaven bd: Stewart Bainum, B H McCeney and Stewart Bainum Jr (S)",https://www.nytimes.com/1978/08/02/archives/company-news-lilcos-financing-to-aid-bokum-uranium-venture.html,"Hillhaven has purchased 477,764 of its shares at $18 a share out of unreserved and unrestricted capital surplus pursuant to shareholder resolution approved July 21; shares had been tendered as result of competing tender offer with Manor Care Inc t...","AUGUSTA, Me., Aug. 1 (UN) — The Boise Cascade Corporation said it would invest nearly $250 million in its Rumford, Me., mill, eventually creating 120 permanent jobs and making Maine the leader of paper making states.",D,4,The New York Times,[],"{'main': 'COMPANY NEWS', 'kicker': None, 'content_kicker': None, 'print_headline': 'COMPANY NEWS', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Italy', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'AMSTAR CORP', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'HOSPITAL CORP OF AMERICA', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'HILLHAVEN CORP', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'AIRPLANES', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Meat', 'rank': 7, 'major': 'N'}]",1978-08-02T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/552dfc79-fc7f-54b0-83b4-222c477e1bd1,1277,nyt://article/552dfc79-fc7f-54b0-83b4-222c477e1bd1
"SALISBURY, RhodeSia, Aug. 1 &#8212; Rhodesia's military commanders said today that the country's military strike into Mozambique this week was aimed in part &#8220;at 2,700 freshly trained guerrillas who had instructions to disrupt a cease&#8208;fire.&#8221;",https://www.nytimes.com/1978/08/02/archives/rhodesia-says-raid-was-aimed-at-guerrilla-recruits-a-first-for.html,,"SALISBURY, RhodeSia, Aug. 1 — Rhodesia's military commanders said today that the country's military strike into Mozambique this week was aimed in part “at 2,700 freshly trained guerrillas who had instructions to disrupt a cease‐fire.” under which pro‐Government guerrillas have switched sides to assist in administering the country.",A,9,The New York Times,[],"{'main': 'Rhodesia Says Raid Was Aimed at Guerrilla Recruits', 'kicker': None, 'content_kicker': None, 'print_headline': 'Rhodesia Says Raid Was Aimed at Guerrilla Recruits', 'name': None, 'seo': None, 'sub': None}",[],1978-08-02T05:00:00+0000,article,None,Archives,"{'original': 'By John F. Burns;Special to The New York Times', 'person': [{'firstname': 'John', 'middlename': 'F.', 'lastname': 'Burns', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/5cd45cda-b4de-568e-ba59-c4a9d206788e,657,nyt://article/5cd45cda-b4de-568e-ba59-c4a9d206788e
US Atty Robert J Del Tufo says 10 used-car dealerships in NJ have been charged with rolling back mileage on about 565 autos (S),https://www.nytimes.com/1978/08/02/archives/new-jersey-pages-10-accused-of-odometer-altering.html,US Atty Robert J Del Tufo says 10 used-car dealerships in NJ have been charged with rolling back mileage on about 565 autos (S),"NEWARK, Aug. 1 (AP) — Ten used‐car salesmen and their dealerships throughout New Jersey were charged today with rolling back mileage on about 565 autos, according to United States Attorney Robert J. Del Tufo.",B,21,The New York Times,[],"{'main': '10 Accused of Odometer Altering', 'kicker': None, 'content_kicker': None, 'print_headline': '10 Accused of Odometer Altering', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Automobiles', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Used Cars', 'rank': 3, 'major': 'N'}]",1978-08-02T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/5d1e998c-c298-5ba5-b2e1-d32dcf5d4dfc,244,nyt://article/5d1e998c-c298-5ba5-b2e1-d32dcf5d4dfc
"Make no mistake. At age 6 I was not in the least unalert to my having residence in a home where history of a kind was being made. I admit it &#8212; I'm typing from memory now, but you could found an M.I.T. on the lustrous factuality of my decades&#8208;old observations.",https://www.nytimes.com/1978/08/02/archives/the-day-mother-invented-junk-food-mother-lishs-bologna-sandwich.html,,"Make no mistake. At age 6 I was not in the least unalert to my having residence in a home where history of a kind was being made. I admit it — I'm typing from memory now, but you could found an M.I.T. on the lustrous factuality of my decades‐old observations.",C,3,The New York Times,[],"{'main': 'The Day Mother Food', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Day Mother Food', 'name': None, 'seo': None, 'sub': None}",[],1978-08-02T05:00:00+0000,article,None,Archives,"{'original': 'By Gordon Llsh', 'person': [{'firstname': 'Gordon', 'middlename': None, 'lastname': 'Llsh', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/5f46b2a3-cdd0-5614-b39a-8da7d0448558,1001,nyt://article/5f46b2a3-cdd0-5614-b39a-8da7d0448558
PARIS,https://www.nytimes.com/1978/08/02/archives/wine-talk.html,,PARIS,C,12,The New York Times,[],"{'main': 'Wine Talk', 'kicker': None, 'content_kicker': None, 'print_headline': 'Wine Talk', 'name': None, 'seo': None, 'sub': None}",[],1978-08-02T05:00:00+0000,article,None,Archives,"{'original': 'Frank J. Prial', 'person': [{'firstname': 'Frank', 'middlename': 'J.', 'lastname': 'Prial', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/6015484c-873f-5d01-b623-4b453344ab02,983,nyt://article/6015484c-873f-5d01-b623-4b453344ab02
&#160;,https://www.nytimes.com/1978/08/02/archives/obituary-7-no-title.html,, ,B,2,The New York Times,[],"{'main': 'Obituary 7 -- No Title', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obituary 7 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1978-08-02T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/60f2a674-c06b-58f7-9b94-0f2b36e42e5b,1,nyt://article/60f2a674-c06b-58f7-9b94-0f2b36e42e5b
Frank Perdue considers establishing fast-food operation; illus (S),https://www.nytimes.com/1978/08/02/archives/business-people-turbulence-lies-ahead-for-texas-airlines-bid.html,Frank Perdue considers establishing fast-food operation; illus (S),"Texas International Airlines, the guppy trying to swallow National Airlines, one of the whales of the airline business, may have more trouble than it expected in trying to digest Bud Maytag.",D,2,The New York Times,[],"{'main': 'BUSINESS PEOPLE', 'kicker': None, 'content_kicker': None, 'print_headline': 'BUSINESS PEOPLE', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'CBS INC.', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Poultry', 'rank': 2, 'major': 'N'}]",1978-08-02T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/62240d11-7dcc-5a5c-97d1-5570cddfc89c,959,nyt://article/62240d11-7dcc-5a5c-97d1-5570cddfc89c
"I.B.M. and Xerox said they had settled their legal dispute over patents in the office&#8208;copier, information&#8208;handling and data-processing fields, apparently resolving a clash between two of the modern era's most successful corporations. Under the agreement, I.B.M. will pay Xerox $25 million and each company will gain rights to the other's existing patents in the fields as well as to patents applied for during the next five years. [Page Dl.]",https://www.nytimes.com/1978/08/02/archives/business-digest-companies.html,,"I.B.M. and Xerox said they had settled their legal dispute over patents in the office‐copier, information‐handling and data-processing fields, apparently resolving a clash between two of the modern era's most successful corporations. Under the agreement, I.B.M. will pay Xerox $25 million and each company will gain rights to the other's existing patents in the fields as well as to patents applied for during the next five years. [Page Dl.]",D,1,The New York Times,[],"{'main': 'BUSINESS Digest', 'kicker': None, 'content_kicker': None, 'print_headline': 'BUSINESS Digest', 'name': None, 'seo': None, 'sub': None}",[],1978-08-02T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/63af4623-7b2e-57e8-a576-f62d845d43a4,676,nyt://article/63af4623-7b2e-57e8-a576-f62d845d43a4
"Illus of Kristina Berster, wanted by W Ger officials for suspected terrorist activities, being fed by Fed marshals from Burlington, Vt, cthouse after her arraignment on charges of entering US illegally (S)",https://www.nytimes.com/1978/08/02/archives/article-2-no-title.html,"Illus of Kristina Berster, wanted by W Ger officials for suspected terrorist activities, being fed by Fed marshals from Burlington, Vt, cthouse after her arraignment on charges of entering US illegally (S)","TERRORIST SUSPECT ARRAIGNED: Kristina Berster being lead Federal marshals from courthouse in Burlington, Vt., yesterday, after her arraignment on charges of entering country illegally. She is wanted by West German officials for suspected terrorist activities there.",A,16,The New York Times,[],"{'main': 'United Press International', 'kicker': None, 'content_kicker': None, 'print_headline': 'United Press International', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'WEST GERMANY', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}]",1978-08-02T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/65445a66-b858-5afb-8632-771cccaeccec,36,nyt://article/65445a66-b858-5afb-8632-771cccaeccec
Yesterday's Weather at 1 P.M.: National Oceanic and Atmospheric Administration /UPI,https://www.nytimes.com/1978/08/02/archives/satellite-photograph.html,,Yesterday's Weather at 1 P.M.: National Oceanic and Atmospheric Administration /UPI,A,16,The New York Times,[],"{'main': 'Satellite Photograph', 'kicker': None, 'content_kicker': None, 'print_headline': 'Satellite Photograph', 'name': None, 'seo': None, 'sub': None}",[],1978-08-02T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/673345c8-eed8-5b8e-9868-264785b9726a,65,nyt://article/673345c8-eed8-5b8e-9868-264785b9726a
"Advice on surgery and on selecting dr; only about 20% of some 20-million operations in US yrly are emergencies, with many others often superfluous (M)",https://www.nytimes.com/1978/08/02/archives/personal-health.html,"Advice on surgery and on selecting dr; only about 20% of some 20-million operations in US yrly are emergencies, with many others often superfluous (M)","THE examination of Eli's coronary arteries indicated that he was a prime candidate for a heart attack. At age 52, with one child entering college and another starting high school, Eli was hardly ready ro consiaer nis me over so, when his internist recommended an operation to bypass the partly obstructed arteries feeding the right side of his heart, Eli was ready to go ahead with it.",C,9,The New York Times,[],"{'main': 'Personal Health', 'kicker': None, 'content_kicker': None, 'print_headline': 'Personal Health', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Surgery and Surgeons', 'rank': 1, 'major': 'N'}]",1978-08-02T05:00:00+0000,article,None,Archives,"{'original': 'Jane E. Brody', 'person': [{'firstname': 'Jane', 'middlename': 'E.', 'lastname': 'Brody', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/69e0639d-c0f3-5bf5-b0e6-a1da5c12c34b,1420,nyt://article/69e0639d-c0f3-5bf5-b0e6-a1da5c12c34b
"BANKRUPTCY PROCEEDINGS SOUTHERN DISTRICT Tuesday, Aug.1,1978",https://www.nytimes.com/1978/08/02/archives/business-records.html,,"BANKRUPTCY PROCEEDINGS SOUTHERN DISTRICT Tuesday, Aug.1,1978",D,15,The New York Times,[],"{'main': 'Business Records', 'kicker': None, 'content_kicker': None, 'print_headline': 'Business Records', 'name': None, 'seo': None, 'sub': None}",[],1978-08-02T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/6ae3c9d8-aa81-5489-898b-c1bd75ab2d46,96,nyt://article/6ae3c9d8-aa81-5489-898b-c1bd75ab2d46
"Judge Joseph C Waddy, 67, dies; biog (S)",https://www.nytimes.com/1978/08/02/archives/joseph-c-waddy-federal-judge.html,"Judge Joseph C Waddy, 67, dies; biog (S)","WASHINGTON, Aug. 1 — Judge Joseph C. Waddy, who had served on the Federal District Court here since 1967, died today. He had long suffered from emphysema and heart disease. He was 67 years old.,",B,2,The New York Times,[],"{'main': 'Joseph C. Waddy, Federal Judge', 'kicker': None, 'content_kicker': None, 'print_headline': 'Joseph C. Waddy, Federal Judge', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'WADDY, JOSEPH C', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Courts', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Federal District Courts', 'rank': 4, 'major': 'N'}]",1978-08-02T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/6d8f3206-af9f-50d9-bc54-245c28b1e283,247,nyt://article/6d8f3206-af9f-50d9-bc54-245c28b1e283
"LONDON, Aug. 1 (AP) &#8212; Gold prices hit a new peak today, reaching $207.50 an ounce at the morning fixing here &#8212; more than $7 higher than the overnight level",https://www.nytimes.com/1978/08/02/archives/gold-hits-a-record.html,,"LONDON, Aug. 1 (AP) — Gold prices hit a new peak today, reaching $207.50 an ounce at the morning fixing here — more than $7 higher than the overnight level — and ending the day at $204.65, record closing level.",D,10,The New York Times,[],"{'main': 'Gold Hits A Record', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gold Hits A Record', 'name': None, 'seo': None, 'sub': None}",[],1978-08-02T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/6e2369f8-3e73-51d4-9807-90d928b8356b,146,nyt://article/6e2369f8-3e73-51d4-9807-90d928b8356b
MTA chmn Harold L Fisher reptdly has been receiving monthly repts this yr from chief operations officer John Kaiser detailing decline of LIRR; repts indicated that line's on-time performance was poor not only during snowy winter months but also during each mo of yr compared with '77; also warned about increasing number of delays caused by rising number of cars out of service and track maintenance work; details; newly apptd LIRR pres Francis S Gabreski defends his competence as admr (M),https://www.nytimes.com/1978/08/02/archives/mtas-head-getting-reports-on-decline-of-lirr-could-be-campaign.html,MTA chmn Harold L Fisher reptdly has been receiving monthly repts this yr from chief operations officer John Kaiser detailing decline of LIRR; repts indicated that line's on-time performance was poor not only during snowy winter months but also du...,"Harold L. Fisher, chairman of the Metropolitan Transportation Authority, has been receiving monthly reports this year from his chief operations officer detailing the decline of the Long Island Rail Road. The Door nerformance was cited by Mr. Fisher last week, when Governor Carey dismissed the railroad's president, Robert K. Pattison. He also said Mr. Pattison's plans for the future of the troubled commuter line, previewed last week, were disappointing.",B,3,The New York Times,[],"{'main': ""MT.A.'s Head Getting Reports on Decline ofLIR.R."", 'kicker': None, 'content_kicker': None, 'print_headline': ""MT.A.'s Head Getting Reports on Decline ofLIR.R."", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'LONG ISLAND RR CO.', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Railroads', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Accidents and Safety', 'rank': 4, 'major': 'N'}]",1978-08-02T05:00:00+0000,article,None,Archives,"{'original': 'By Grace Lichtenstein', 'person': [{'firstname': 'Grace', 'middlename': None, 'lastname': 'Lichtenstein', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/6e82560b-cc51-5ab8-b898-9cd9fb088e43,700,nyt://article/6e82560b-cc51-5ab8-b898-9cd9fb088e43
"BOSTON, Aug. 1&#8212; Senator Edward W. Brooke will not face perjury charges for false financial statements filed in connection with his recent divorce, Garrett H. Byrne, the Suffolk County District Attorney, decided today.",https://www.nytimes.com/1978/08/02/archives/new-jersey-pages-brooke-wont-face-charge-of-perjury-senators.html,,"BOSTON, Aug. 1— Senator Edward W. Brooke will not face perjury charges for false financial statements filed in connection with his recent divorce, Garrett H. Byrne, the Suffolk County District Attorney, decided today.",B,19,The New York Times,[],"{'main': ""BROOKE WON'T FACE CHARGE OF PERJURY"", 'kicker': None, 'content_kicker': None, 'print_headline': ""BROOKE WON'T FACE CHARGE OF PERJURY"", 'name': None, 'seo': None, 'sub': None}",[],1978-08-02T05:00:00+0000,article,None,Archives,"{'original': 'By Michael Knight;Special to The New York Times', 'person': [{'firstname': 'Michael', 'middlename': None, 'lastname': 'Knight', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/70ca04ee-b9bc-5b62-84a7-f01903063e65,633,nyt://article/70ca04ee-b9bc-5b62-84a7-f01903063e65
"Onassis, taking wedding vows in Moscow, says absolutely no changes will be made in way shipping orgn is run; her illus during wedding (S)",https://www.nytimes.com/1978/08/02/archives/capitalist-bride-in-moscow-christina-onassis.html,"Onassis, taking wedding vows in Moscow, says absolutely no changes will be made in way shipping orgn is run; her illus during wedding (S)","ATHENS, Aug. 1— Five months ago a close friend of Christina Onassis said here that the shipping heiress had at last settled down and outgrown the willfulness, and impulsive behavior that had so often disturbed and outraged her family.",A,10,The New York Times,[],"{'main': 'Capitalist Bride in Moscow', 'kicker': None, 'content_kicker': None, 'print_headline': 'Capitalist Bride in Moscow', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Greece', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'ONASSIS, CHRISTINA', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Ships and Shipping', 'rank': 3, 'major': 'N'}]",1978-08-02T05:00:00+0000,article,None,Archives,"{'original': 'By Nicholas Gage;Special to The New York Times', 'person': [{'firstname': 'Nicholas', 'middlename': None, 'lastname': 'Gage', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/722e0ab1-62dc-51bf-a316-f5a403eb51d0,1155,nyt://article/722e0ab1-62dc-51bf-a316-f5a403eb51d0
"The Bobbs&#8208;Merrill Company, the 150year&#8208;old publishing house owned by the International Telephone and Telegraph Company, has decided to stop publishing mysteries, Gothic novels and general fiction, Stanley S. Sills, Bobbs; Merrill's chairman, said yesterday.",https://www.nytimes.com/1978/08/02/archives/publisher-to-drop-fiction-books-the-public-wants-to-call-in.html,,"The Bobbs‐Merrill Company, the 150year‐old publishing house owned by the International Telephone and Telegraph Company, has decided to stop publishing mysteries, Gothic novels and general fiction, Stanley S. Sills, Bobbs; Merrill's chairman, said yesterday.",C,19,The New York Times,[],"{'main': 'Publisher to Drop Fiction', 'kicker': None, 'content_kicker': None, 'print_headline': 'Publisher to Drop Fiction', 'name': None, 'seo': None, 'sub': None}",[],1978-08-02T05:00:00+0000,article,None,Archives,"{'original': 'By Eric Pace', 'person': [{'firstname': 'Eric', 'middlename': None, 'lastname': 'Pace', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/72d85a7e-97d6-5f28-abf2-75763a40a43a,432,nyt://article/72d85a7e-97d6-5f28-abf2-75763a40a43a
"Like many recent American Presidents, New York's Mayor Koch has learned that it is as hard to control his own administration as it is to influence an independently elected legislature. To bring some order into the far&#8208;flung city establishment and to root out corrupt practices, the Mayor has ordered each department to set up an inspector general's office. For 11 of the 25 departments, this was nothing new. They have had them and they have not worked too well. But the Mayor believes that by placing his Commissioner of Investigation in overall charge, he can control the inspectors while they monitor the rank-and-file city workers.",https://www.nytimes.com/1978/08/02/archives/inspectors-general-new-york-style.html,,"Like many recent American Presidents, New York's Mayor Koch has learned that it is as hard to control his own administration as it is to influence an independently elected legislature. To bring some order into the far‐flung city establishment and to root out corrupt practices, the Mayor has ordered each department to set up an inspector general's office. For 11 of the 25 departments, this was nothing new. They have had them and they have not worked too well. But the Mayor believes that by placing his Commissioner of Investigation in overall charge, he can control the inspectors while they monitor the rank-and-file city workers.",A,20,The New York Times,[],"{'main': 'Inspectors General, New York Style', 'kicker': None, 'content_kicker': None, 'print_headline': 'Inspectors General, New York Style', 'name': None, 'seo': None, 'sub': None}",[],1978-08-02T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/742425bd-2750-58cc-811f-4e5443d0e065,371,nyt://article/742425bd-2750-58cc-811f-4e5443d0e065
