abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,headline,keywords,pub_date,document_type,news_desk,section_name,byline,type_of_material,_id,word_count,uri
When the early cable dispatches reported that the Bank of England had reduced its official discount rate from 4 per cent. to 3 1/2 per cent. the trading element which has supplied the moderate volume of business transacted on the floor of the Exchange each day for a fortnight decided that prices must go up on this news.  ,https://www.nytimes.com/1908/03/06/archives/financial-markets-stocks-dull-and-firm-call-money-rates-2-1-34-per.html,,,,10,The New York Times,[],"{'main': 'FINANCIAL MARKETS; Stocks Dull and Firm -- Call Money Rates, 2 @ 1 3/4 Per Cent. ENGLISH BANK RATE DOWN News Helps Market for Brief Period, but Dullness Later Assumes Control of Trading.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FINANCIAL MARKETS; Stocks Dull and Firm -- Call Money Rates, 2 @ 1 3/4 Per Cent. ENGLISH BANK RATE DOWN News Helps Market for Brief Period, but Dullness Later Assumes Control of Trading.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/527e761a-e886-513f-8cac-b8ac5fa719b0,0,nyt://article/527e761a-e886-513f-8cac-b8ac5fa719b0
"ALBANY, March 5. -- Assemblyman George M. Palmer, Democratic leader in the Assembly, this morning introduced a bill proposing several amendments to the public service law.  ",https://www.nytimes.com/1908/03/06/archives/to-amend-utilities-law-proposal-to-have-new-yorks-may-appoint-first.html,,,,6,The New York Times,[],"{'main': ""TO AMEND UTILITIES LAW.; Proposal to Have New York's May Appoint First District Board."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""TO AMEND UTILITIES LAW.; Proposal to Have New York's May Appoint First District Board."", 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/54f401c4-89c9-5a9b-a9f1-7e82f047a25b,0,nyt://article/54f401c4-89c9-5a9b-a9f1-7e82f047a25b
"The Chamber of Commerce put itself on record yesterday as indorsing the movement to erect a monument to the members of the Fire Department who have died in the performance of duty and to provide a fund to take care of their widows and orphans. Ex-Congressman C.A. Pugsley introduced a resolution, which the Chamber unanimously adopted, describing the project of the committee, of which Bishop Potter and Andrew Carnegie are members.  ",https://www.nytimes.com/1908/03/06/archives/favors-a-monument-for-heroic-firemen-chamber-of-commerce-also.html,,,,6,The New York Times,[],"{'main': 'FAVORS A MONUMENT FOR HEROIC FIREMEN; Chamber of Commerce Also Suggests Fund for Families of Men Who Are Killed on Duty. JUDGE WILFLEY ON CHINA Prejudice Against America Has Died Out, He Says -- Dr. Harlan Appeals for New College.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FAVORS A MONUMENT FOR HEROIC FIREMEN; Chamber of Commerce Also Suggests Fund for Families of Men Who Are Killed on Duty. JUDGE WILFLEY ON CHINA Prejudice Against America Has Died Out, He Says -- Dr. Harlan Appeals for New College.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/55087e21-98ef-5d89-83c2-0394b78603f2,0,nyt://article/55087e21-98ef-5d89-83c2-0394b78603f2
,https://www.nytimes.com/1908/03/06/archives/london-bank-rate-down-dropped-from-4-per-cent-to-3-12-owing-to.html,,,,9,The New York Times,[],"{'main': 'LONDON BANK RATE DOWN.; Dropped from 4 Per Cent. to 3 1/2 Owing to Easier Money Market.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'LONDON BANK RATE DOWN.; Dropped from 4 Per Cent. to 3 1/2 Owing to Easier Money Market.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/55bfe24f-b741-50e9-a885-8f9b4a2fc3aa,0,nyt://article/55bfe24f-b741-50e9-a885-8f9b4a2fc3aa
,https://www.nytimes.com/1908/03/06/archives/two-school-fires.html,,,,6,The New York Times,[],"{'main': 'TWO SCHOOL FIRES.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TWO SCHOOL FIRES.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/5bd1cb23-c9b6-5426-9d05-1839a299fa6f,0,nyt://article/5bd1cb23-c9b6-5426-9d05-1839a299fa6f
,https://www.nytimes.com/1908/03/06/archives/appeal-to-negro-voters-they-are-asked-to-support-foraker-and-to.html,,,,4,The New York Times,[],"{'main': 'APPEAL TO NEGRO VOTERS.; They Are Asked to Support Foraker and to Oppose Taft.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'APPEAL TO NEGRO VOTERS.; They Are Asked to Support Foraker and to Oppose Taft.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/6025eb2e-ccfe-5b43-8c79-f0ac770b57bb,0,nyt://article/6025eb2e-ccfe-5b43-8c79-f0ac770b57bb
,https://www.nytimes.com/1908/03/06/archives/first-report-on-morse-steamship-lines.html,,,,9,The New York Times,[],"{'main': 'First Report on Morse Steamship Lines.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'First Report on Morse Steamship Lines.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/687cec65-6532-5130-aa3c-691c852b5b16,0,nyt://article/687cec65-6532-5130-aa3c-691c852b5b16
"LAPORTE, Ind., March 5. -- After hearing arguments on the motion of attorneys for the Chicago-New York Electric Air Line Road, the Co-operative Construction Company, and the Goshen, Chicago  South Bend Railway Company to vacate the order made yesterday appointing George F. Mull of Indianapolis receiver of the three companies, the Laporte County Circuit Court to-day sustained the motion and dismissed Receiver Mull.  ",https://www.nytimes.com/1908/03/06/archives/air-line-receiver-ousted-george-f-mull-dismissed-after-holding.html,,,,3,The New York Times,[],"{'main': 'AIR LINE RECEIVER OUSTED.; George F. Mull Dismissed After Holding Property 24 Hours.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'AIR LINE RECEIVER OUSTED.; George F. Mull Dismissed After Holding Property 24 Hours.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/6d3d1726-9bad-5c9a-9677-dbc2b989d0f6,0,nyt://article/6d3d1726-9bad-5c9a-9677-dbc2b989d0f6
"ORMOND, Fla., March 5. -- Fast time was made to-day in the big event of the Ormond Beach automobile meet, Emanuel Cedrino winning the 256-mile race under the Vanderbilt Cup race weight conditions, 2,424 pounds, for the trophy offered by the Automobile Club of America. Cedrino covered the distance in 3 hours 21 minutes 27 2-5 seconds, averaging 76 miles for the distance.  ",https://www.nytimes.com/1908/03/06/archives/new-auto-record-on-ormond-beach-remarkable-speed-average-of-77.html,,,,8,The New York Times,[],"{'main': ""NEW AUTO RECORD ON ORMOND BEACH; Remarkable Speed Average of 77 Miles an Hour Made by Cedrino in 300-Mile Race. CAPTURES AUTO CLUB CUP Kelsey Second and Bernin Third In Florida's Long-Distance Contest -- Course in Fine Shape."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""NEW AUTO RECORD ON ORMOND BEACH; Remarkable Speed Average of 77 Miles an Hour Made by Cedrino in 300-Mile Race. CAPTURES AUTO CLUB CUP Kelsey Second and Bernin Third In Florida's Long-Distance Contest -- Course in Fine Shape."", 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/6f74e006-b64b-56e1-96b5-c36be5317712,0,nyt://article/6f74e006-b64b-56e1-96b5-c36be5317712
"The Crescent Athletic Club of Brooklyn won the championship of the Amateur Hockey League last night by defeating the New York Athletic Club for the second time this season, by a score of 5 goals to 1. While one game in the race remains to be played -- Crescents against St. Nicholas -- there is no possible chance of depriving the ""New Moon"" organization of the honors they have fairly won.  ",https://www.nytimes.com/1908/03/06/archives/crescents-outplay-nyac-at-hockey-big-crowd-watches-team-win.html,,,,8,The New York Times,[],"{'main': 'CRESCENTS OUTPLAY N.Y.A.C. AT HOCKEY; Big Crowd Watches Team Win Championship of the Amateur League. SCORE FIVE GOALS TO ONE "" Winged Foot"" Players at the Mercy of the Finished Work of ""New Moon"" Representatives.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'CRESCENTS OUTPLAY N.Y.A.C. AT HOCKEY; Big Crowd Watches Team Win Championship of the Amateur League. SCORE FIVE GOALS TO ONE "" Winged Foot"" Players at the Mercy of the Finished Work of ""New Moon"" Representatives.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/745231c0-5698-50f0-82ce-4f28472a59b4,0,nyt://article/745231c0-5698-50f0-82ce-4f28472a59b4
,https://www.nytimes.com/1908/03/06/archives/obituary-2-no-title.html,,,,7,The New York Times,[],"{'main': 'Obituary 2 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Obituary 2 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/77658aef-04f0-57d0-abc0-48454e3f0b6c,0,nyt://article/77658aef-04f0-57d0-abc0-48454e3f0b6c
,https://www.nytimes.com/1908/03/06/archives/more-backers-for-jerome-em-shepard-exjudge-wallace-and-gl-rives.html,,,,2,The New York Times,[],"{'main': 'MORE BACKERS FOR JEROME.; E.M. Shepard, ex-Judge Wallace, and G.L. Rives Condemn Attack on Him.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MORE BACKERS FOR JEROME.; E.M. Shepard, ex-Judge Wallace, and G.L. Rives Condemn Attack on Him.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/786dbab8-cf0c-51a6-a42d-c631abe1302c,0,nyt://article/786dbab8-cf0c-51a6-a42d-c631abe1302c
,https://www.nytimes.com/1908/03/06/archives/article-3-no-title.html,,,,4,The New York Times,[],"{'main': 'Article 3 -- No Title', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Article 3 -- No Title', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/7cf0d669-3dfd-5fbc-80ef-4cea2fcc15cd,0,nyt://article/7cf0d669-3dfd-5fbc-80ef-4cea2fcc15cd
,https://www.nytimes.com/1908/03/06/archives/500000-monument-worlds-tribute-to-shakespeare-takes-definite-shape.html,,,,4,The New York Times,[],"{'main': ""$500,000 MONUMENT.; World's Tribute to Shakespeare Takes Definite Shape."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""$500,000 MONUMENT.; World's Tribute to Shakespeare Takes Definite Shape."", 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/7f3f7cf9-677b-588b-a218-6527688555ee,0,nyt://article/7f3f7cf9-677b-588b-a218-6527688555ee
,https://www.nytimes.com/1908/03/06/archives/bluejackets-welcomed-new-york-theatre-managers-do-not-object-to-the.html,,,,7,The New York Times,[],"{'main': 'BLUEJACKETS WELCOMED.; New York Theatre Managers Do Not Object to the Naval Uniform.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'BLUEJACKETS WELCOMED.; New York Theatre Managers Do Not Object to the Naval Uniform.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/7fc07a9a-49e6-5e5b-b5fa-c8872727079a,0,nyt://article/7fc07a9a-49e6-5e5b-b5fa-c8872727079a
"Postmaster General George Von L. Meyer was the guest of honor at the annual dinner last night of the New York State Association of Postmasters at the Hotel Astor, and made an address in which he told of contemplated improvements in the local postal service, and advocated strongly the passage by Congress of a parcels post and postal savings bank law.  ",https://www.nytimes.com/1908/03/06/archives/postmaster-general-for-a-parcels-post-mr-meyer-tells-postmasters.html,,,,3,The New York Times,[],"{'main': ""POSTMASTER GENERAL FOR A PARCELS POST; Mr. Meyer Tells Postmasters' Association It Would Benefit Rural Sections. ALSO FAVORS A POSTAL BANK Head of the Department Says Stations in the New Terminal Here Will Relieve Congestion."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""POSTMASTER GENERAL FOR A PARCELS POST; Mr. Meyer Tells Postmasters' Association It Would Benefit Rural Sections. ALSO FAVORS A POSTAL BANK Head of the Department Says Stations in the New Terminal Here Will Relieve Congestion."", 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/82127773-f671-50cb-8ad6-2a480ba4544b,0,nyt://article/82127773-f671-50cb-8ad6-2a480ba4544b
,https://www.nytimes.com/1908/03/06/archives/japan-will-send-warships-to-go-to-chinese-port-in-connection-with.html,,,,4,The New York Times,[],"{'main': 'JAPAN WILL SEND WARSHIPS.; To Go to Chinese Port In Connection with Seized Ship Controversy.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'JAPAN WILL SEND WARSHIPS.; To Go to Chinese Port In Connection with Seized Ship Controversy.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/8228a53e-0c76-5800-bc5e-575f6972b8ef,0,nyt://article/8228a53e-0c76-5800-bc5e-575f6972b8ef
"WASHINGTON, March 5. -- Representative Cocks of New York, a Trustee of Swarthmore College, declared to-day that that institution would refuse to accept the Jeanes endowment on the condition of the will of the donor, which provides that intercollegiate sports shall be abandoned. The Trustees will meet in Philadelphia next week.  ",https://www.nytimes.com/1908/03/06/archives/to-refuse-jeanes-bequest-swarthmore-not-to-give-up-athletics-says.html,,,,2,The New York Times,[],"{'main': 'TO REFUSE JEANES BEQUEST.; Swarthmore Not to Give Up Athletics, Says Representative Cocks.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TO REFUSE JEANES BEQUEST.; Swarthmore Not to Give Up Athletics, Says Representative Cocks.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/825336f4-115e-5a5f-847a-a1d8efc81ce0,0,nyt://article/825336f4-115e-5a5f-847a-a1d8efc81ce0
,https://www.nytimes.com/1908/03/06/archives/march-from-school-afire-1200-pupils-leave-grand-rapids-overcrowded.html,,,,5,The New York Times,[],"{'main': 'MARCH FROM SCHOOL AFIRE.; 1,200 Pupils Leave Grand Rapids Overcrowded School in 2 1/2 Minutes.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MARCH FROM SCHOOL AFIRE.; 1,200 Pupils Leave Grand Rapids Overcrowded School in 2 1/2 Minutes.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/876d0ba9-1587-536f-86b8-2224d34c12a4,0,nyt://article/876d0ba9-1587-536f-86b8-2224d34c12a4
"WASHINGTON, March 5. -- President Roosevelt, who has been keenly interested in the naval investigation conducted by the Senate Committee on Naval Affairs, summoned to the White House this afternoon Secretary of the Navy Metcalf, Rear Admiral Cowles, Chief of the Bureau of Equipment; Rear Admiral Pillsbury, Chief of the Bureau of Navigation, and Capt. Cameron McR. Winslow, Assistant Chief of the Bureau of Navigation.  ",https://www.nytimes.com/1908/03/06/archives/president-holds-naval-conference-advises-with-line-officers-how-to.html,,,,4,The New York Times,[],"{'main': 'PRESIDENT HOLDS NAVAL CONFERENCE; Advises with Line Officers How to Secure Proper Construction of New Ships. WANTS TO AVOID BLUNDERS Action on Submarine Scandal In House To-day -- Representative Lilley Criticised for Dodging Responsibility.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'PRESIDENT HOLDS NAVAL CONFERENCE; Advises with Line Officers How to Secure Proper Construction of New Ships. WANTS TO AVOID BLUNDERS Action on Submarine Scandal In House To-day -- Representative Lilley Criticised for Dodging Responsibility.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/88150075-7795-503c-a237-0d9f45df1295,0,nyt://article/88150075-7795-503c-a237-0d9f45df1295
,https://www.nytimes.com/1908/03/06/archives/school-was-never-inspected-failure-to-examine-building-blamed-on.html,,,,5,The New York Times,[],"{'main': 'SCHOOL WAS NEVER INSPECTED.; Failure to Examine Building Blamed on Inadequacy of Inspectors.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'SCHOOL WAS NEVER INSPECTED.; Failure to Examine Building Blamed on Inadequacy of Inspectors.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/894b15e0-77be-5b90-ba47-b40a0ac47201,0,nyt://article/894b15e0-77be-5b90-ba47-b40a0ac47201
,https://www.nytimes.com/1908/03/06/archives/jury-for-batonyi-suit-counsel-agree-divorce-papers-shall-be.html,,,,1,The New York Times,[],"{'main': 'JURY FOR BATONYI SUIT.; Counsel Agree Divorce Papers Shall Be Submitted to the Court.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'JURY FOR BATONYI SUIT.; Counsel Agree Divorce Papers Shall Be Submitted to the Court.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/8950caa2-d524-5822-836e-21b0da6fb4da,0,nyt://article/8950caa2-d524-5822-836e-21b0da6fb4da
"John N. Golding has leased for Frederick W. Vanderbilt the four-story dwelling, 453 Fifth Avenue, to D.S. Hess  Co., now at 421 Fifth Avenue, who will occupy the building after extensive alterations have been made. The property adjoins the Union League Clubhouse at the northeast corner of Fifth Avenue and Thirty-ninth Street, and separates that structure from Mr. Vanderbilt's residence at the southeast corner of Fortieth Street.  ",https://www.nytimes.com/1908/03/06/archives/in-the-real-estate-field-frederick-w-vanderbilt-leases-house.html,,,,12,The New York Times,[],"{'main': ""IN THE REAL ESTATE FIELD.; Frederick W. Vanderbilt Leases House Adjoining his Residence -- East 115th Street Purchase -- Day's Dealings by Brokers and at Auction."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""IN THE REAL ESTATE FIELD.; Frederick W. Vanderbilt Leases House Adjoining his Residence -- East 115th Street Purchase -- Day's Dealings by Brokers and at Auction."", 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/8f3a77b3-5166-5cc7-a76c-e27728b623f2,0,nyt://article/8f3a77b3-5166-5cc7-a76c-e27728b623f2
"WASHINGTON, March 5. -- Senator Foraker does not appear to be cast down by the result of the Ohio State Convention. He was asked to-day if he cared to issue statement of his position, especially with regard to the pointed failure of the convention to mention either of the Ohio Senators by name, in the resolutions.  ",https://www.nytimes.com/1908/03/06/archives/foraker-is-not-downcast-ohio-state-convention-was-only-a-meeting-of.html,,,,4,The New York Times,[],"{'main': 'FORAKER IS NOT DOWNCAST.; Ohio State Convention Was Only a Meeting of Taftites, Says Senator.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'FORAKER IS NOT DOWNCAST.; Ohio State Convention Was Only a Meeting of Taftites, Says Senator.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/8f61e3a1-0e22-55ea-8f59-3fc2621a1514,0,nyt://article/8f61e3a1-0e22-55ea-8f59-3fc2621a1514
,https://www.nytimes.com/1908/03/06/archives/cannot-remove-mayors-gov-hughes-decides-he-has-no-jurisdiction-in.html,,,,6,The New York Times,[],"{'main': 'CANNOT REMOVE MAYORS.; Gov. Hughes Decides He Has No Jurisdiction in the Troy Case.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'CANNOT REMOVE MAYORS.; Gov. Hughes Decides He Has No Jurisdiction in the Troy Case.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/90f412e3-c416-50a4-8bad-9c7aaa4547ca,0,nyt://article/90f412e3-c416-50a4-8bad-9c7aaa4547ca
"ALBANY, March 5. -- It was declared to-day that Controller Metz and the Mayor's Advisory Commission, of which Lawson Purdy and Edward M. Shepard are members, have reached an agreement in reference to a plan which will extend the debt limit of New York City.  ",https://www.nytimes.com/1908/03/06/archives/to-extend-the-debt-limit-bill-in-the-legislature-to-exempt-railroad.html,,,,14,The New York Times,[],"{'main': 'TO EXTEND THE DEBT LIMIT.; Bill in the Legislature to Exempt Railroad and Dock Funds.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'TO EXTEND THE DEBT LIMIT.; Bill in the Legislature to Exempt Railroad and Dock Funds.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/921867d1-068e-5418-9656-9a86eb2d73a4,0,nyt://article/921867d1-068e-5418-9656-9a86eb2d73a4
"A representative of H.B. Hollins  Co., the firm which took over from a trust company $1,208,000 of Detroit, Toledo  Ironton notes, defined the position of that concern yesterday toward the claim of Morton C. Rorick and the Ramsey Noteholders' Committee to an offset due the road on the bonds held by the Hollins firm.  ",https://www.nytimes.com/1908/03/06/archives/hollins-co-not-in-ann-arbor-purchase-firm-says-it-is-merely-a.html,,,,11,The New York Times,[],"{'main': ""HOLLINS & CO. NOT IN ANN ARBOR PURCHASE; Firm Says It Is Merely a Holder of Ironton Notes, Against Which Others Allege a Lien. RAMSEY COMMITTEE'S SIDE Members Wish to Preserve Right to Question Ironton Road's Indebtedness Upon Bonds In Question."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""HOLLINS & CO. NOT IN ANN ARBOR PURCHASE; Firm Says It Is Merely a Holder of Ironton Notes, Against Which Others Allege a Lien. RAMSEY COMMITTEE'S SIDE Members Wish to Preserve Right to Question Ironton Road's Indebtedness Upon Bonds In Question."", 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/9379cad0-706d-5e9f-ab84-7e59827f6c1e,0,nyt://article/9379cad0-706d-5e9f-ab84-7e59827f6c1e
"As an old-time Democrat and admirer of Mr. Bryan, I make an appeal to him and his friends to make the announcement that under no circumstances will be accept the Presidential nomination. It would not be much of a concession for one to make who had twice been honored by a party to whom he had brought defeat.  ",https://www.nytimes.com/1908/03/06/archives/an-appeal-to-bryan3-prediction-of-victory-if-the-nebraskan-drops.html,,,,6,The New York Times,[],"{'main': 'AN APPEAL TO BRYAN.(3); Prediction of Victory if the Nebraskan Drops Out of the Race.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'AN APPEAL TO BRYAN.(3); Prediction of Victory if the Nebraskan Drops Out of the Race.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': 'LOOKER-ON', 'person': [{'firstname': 'Looker-on', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/93cf2b60-ec0e-5458-a229-87c5d51dfe7e,0,nyt://article/93cf2b60-ec0e-5458-a229-87c5d51dfe7e
,https://www.nytimes.com/1908/03/06/archives/joy-over-truants-return-little-girl-surprises-her-father-while.html,,,,5,The New York Times,[],"{'main': ""JOY OVER TRUANT'S RETURN.; Little Girl Surprises Her Father While Searching for Her Body."", 'kicker': '1', 'content_kicker': None, 'print_headline': ""JOY OVER TRUANT'S RETURN.; Little Girl Surprises Her Father While Searching for Her Body."", 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/97d9e3c0-f64f-5972-ad6f-f7c779aee380,0,nyt://article/97d9e3c0-f64f-5972-ad6f-f7c779aee380
,https://www.nytimes.com/1908/03/06/archives/cure-for-dipsomania.html,,,,6,The New York Times,[],"{'main': 'Cure for Dipsomania', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Cure for Dipsomania', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/99c50a7f-30fa-5920-9e5d-a2a78ef2b51a,0,nyt://article/99c50a7f-30fa-5920-9e5d-a2a78ef2b51a
"CHICAGO, March 5. -- It is expected that the Motobloc, second French car in the New York to Paris race, will leave to-morrow morning at 8:30 o'clock. Arrangements have been made by Chairman A.J. Banta of the Runs and Tours Committee of the Chicago Automobile Club to have the Frenchmen escorted as far as De Kalb, Ill., fifty-eight miles west of here.  ",https://www.nytimes.com/1908/03/06/archives/motobloc-will-start-today-car-has-been-thoroughly-overhauled-and-is.html,,,,3,The New York Times,[],"{'main': 'MOTOBLOC WILL START TO-DAY.; Car Has Been Thoroughly Overhauled and Is in Good Condition.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'MOTOBLOC WILL START TO-DAY.; Car Has Been Thoroughly Overhauled and Is in Good Condition.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': 'Special to The New York Times', 'person': [{'firstname': '', 'middlename': None, 'lastname': '', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}",Archives,nyt://article/9bbc5586-71b4-5e8f-9619-847fe86977f4,0,nyt://article/9bbc5586-71b4-5e8f-9619-847fe86977f4
,https://www.nytimes.com/1908/03/06/archives/exbank-president-indicted.html,,,,13,The New York Times,[],"{'main': 'Ex-Bank President Indicted.', 'kicker': '1', 'content_kicker': None, 'print_headline': 'Ex-Bank President Indicted.', 'name': None, 'seo': None, 'sub': None}",[],1908-03-06T05:00:00+0000,article,None,Archives,"{'original': '', 'person': [], 'organization': None}",Archives,nyt://article/9cd044de-c193-5b1a-b989-8c54c16b2fd5,0,nyt://article/9cd044de-c193-5b1a-b989-8c54c16b2fd5
